//X Y Z R G B
-22.22874260 9.73015213 -2.49874806 170 0 0
-22.40205574 9.75072479 -2.46318293 170 0 0
-22.31464958 9.74272919 -2.47702193 170 0 0
-22.35207939 9.57348824 -2.51262903 170 0 0
-22.14105034 9.74081898 -2.50451398 170 0 0
-22.28146935 9.61737537 -2.50757599 170 0 0
-22.23469543 9.77279568 -2.48597789 170 0 0
-22.36144638 9.67665768 -2.47517490 170 0 0
-22.28020859 9.61681271 -2.51082611 170 0 0
-22.37232018 9.71861172 -2.46770406 170 0 0
-22.38145065 9.67317390 -2.46832800 170 0 0
-22.24208260 9.64944363 -2.51053596 170 0 0
-22.11096382 9.70319176 -2.51030993 170 0 0
-22.25168037 9.64103222 -2.51102591 170 0 0
-22.43752670 9.84679604 -2.46215796 170 0 0
-22.38103294 9.68519974 -2.46689796 170 0 0
-22.34536171 9.69458008 -2.47431397 170 0 0
-22.41475105 9.85783100 -2.46630001 170 0 0
-22.38039017 9.62823582 -2.48150301 170 0 0
-22.32265854 9.84575367 -2.47470999 170 0 0
-22.41897964 9.63948345 -2.46297693 170 0 0
-22.18712425 9.77407074 -2.49453902 170 0 0
-22.40471268 9.65826035 -2.46481204 170 0 0
-22.31751251 9.68535137 -2.48578310 170 0 0
-22.19346237 9.68304253 -2.50946212 170 0 0
-22.25590134 9.61851406 -2.51406097 170 0 0
-22.17253113 9.76759434 -2.50001001 170 0 0
-22.28828430 9.68186092 -2.49499512 170 0 0
-22.32834625 9.67449665 -2.48428512 170 0 0
-22.45420837 9.84164619 -2.46104503 170 0 0
-22.34652328 9.65794468 -2.48372412 170 0 0
-22.29868507 9.78567410 -2.47476792 170 0 0
-22.28570557 9.79963017 -2.47770596 170 0 0
-22.21158218 9.80557156 -2.48774290 170 0 0
-22.43979454 9.88550854 -2.46137309 170 0 0
-22.24792862 9.76496029 -2.48431492 170 0 0
-22.24096680 9.74352741 -2.48922205 170 0 0
-22.32019424 9.65864086 -2.49347711 170 0 0
-22.42274094 9.70334721 -2.45750999 170 0 0
-22.36511040 9.90563011 -2.47165108 170 0 0
-22.27907562 9.65296745 -2.50535607 170 0 0
-22.32291031 9.70108318 -2.48050094 170 0 0
-22.41866493 9.65336704 -2.46175909 170 0 0
-22.40751266 9.62238503 -2.47193003 170 0 0
-22.25234413 9.75314331 -2.48399401 170 0 0
-22.12336731 9.74587345 -2.50334311 170 0 0
-22.31734467 9.91354942 -2.47645998 170 0 0
-22.31391907 9.76740265 -2.47306490 170 0 0
-22.30934143 9.90246964 -2.47446799 170 0 0
-22.40422249 9.59605789 -2.48489094 170 0 0
-22.45378113 9.85396194 -2.45886397 170 0 0
-22.15703201 9.78513718 -2.49917603 170 0 0
-22.29552650 9.64790058 -2.50132704 170 0 0
-22.21797562 9.82444286 -2.48373699 170 0 0
-22.35812187 9.67520332 -2.47665691 170 0 0
-22.37947464 9.69679928 -2.46721601 170 0 0
-22.28432846 9.85788631 -2.47907996 170 0 0
-22.41979218 9.86364841 -2.46506310 170 0 0
-22.43259811 9.85698795 -2.46325397 170 0 0
-22.41953087 9.76346111 -2.45942712 170 0 0
-22.42365074 9.69103241 -2.45561290 170 0 0
-22.35558701 9.71131039 -2.47098088 170 0 0
-22.22833443 9.79205036 -2.48334098 170 0 0
-22.31657410 9.85586929 -2.47483706 170 0 0
-22.25535774 9.63042068 -2.51099896 170 0 0
-22.16742516 9.70319843 -2.50771499 170 0 0
-22.17964172 9.74539089 -2.50366998 170 0 0
-22.36443901 9.79779243 -2.47037697 170 0 0
-22.16354179 9.78802776 -2.49642992 170 0 0
-22.32335281 9.66004086 -2.49033189 170 0 0
-22.38770294 9.62590122 -2.48051095 170 0 0
-22.32922173 9.72446346 -2.47735190 170 0 0
-22.24319649 9.64994431 -2.50884700 170 0 0
-22.34623528 9.68229675 -2.47755909 170 0 0
-22.40032959 9.64407444 -2.46752596 170 0 0
-22.29495621 9.80883598 -2.47583699 170 0 0
-22.25756836 9.82973099 -2.48057008 170 0 0
-22.33928680 9.80353928 -2.47227502 170 0 0
-22.42286301 9.74066544 -2.45754290 170 0 0
-22.28922653 9.69502354 -2.49059391 170 0 0
-22.36543655 9.59188747 -2.50219703 170 0 0
-22.10948563 9.69582939 -2.51257801 170 0 0
-22.30174446 9.66287136 -2.49539208 170 0 0
-22.31092644 9.72752857 -2.48039699 170 0 0
-22.30967712 9.89015484 -2.47430491 170 0 0
-22.45449638 9.77871895 -2.45800996 170 0 0
-22.25463676 9.79915047 -2.48188591 170 0 0
-22.32970238 9.63909435 -2.49776101 170 0 0
-22.27426338 9.67424583 -2.50080109 170 0 0
-22.40001297 9.63613033 -2.46996593 170 0 0
-22.39004517 9.63961315 -2.47154307 170 0 0
-22.43501854 9.69291019 -2.45607710 170 0 0
-22.40911102 9.58561134 -2.48688197 170 0 0
-22.38974190 9.79671192 -2.46601200 170 0 0
-22.46594620 9.82852745 -2.45701098 170 0 0
-22.28457069 9.71766281 -2.48365903 170 0 0
-22.36849785 9.63535118 -2.48338103 170 0 0
-22.19999313 9.77977276 -2.49080110 170 0 0
-22.42594719 9.75480366 -2.45871592 170 0 0
-22.43229294 9.88576412 -2.46440411 170 0 0
-22.30623436 9.73903942 -2.47949910 170 0 0
-22.11111641 9.69093704 -2.51408291 170 0 0
-22.35480309 9.61158943 -2.50120997 170 0 0
-22.32937813 9.72454739 -2.47561407 170 0 0
-22.20116615 9.75491428 -2.49718094 170 0 0
-22.30273819 9.76249313 -2.47537804 170 0 0
-22.31564903 9.88019085 -2.47442198 170 0 0
-22.22420883 9.77758217 -2.48734689 170 0 0
-22.15486145 9.76337528 -2.50340199 170 0 0
-22.19045830 9.67880344 -2.51514697 170 0 0
-22.38750076 9.68801594 -2.46595311 170 0 0
-22.39652824 9.87844753 -2.46718311 170 0 0
-22.23225975 9.69774055 -2.50537992 170 0 0
-22.33222389 9.61443424 -2.50542688 170 0 0
-22.27102089 9.71168804 -2.49096799 170 0 0
-22.30121040 9.72495174 -2.48039389 170 0 0
-22.11024666 9.72723675 -2.50630093 170 0 0
-22.45793915 9.80551815 -2.45963407 170 0 0
-22.46833038 9.79763126 -2.45528197 170 0 0
-22.21216011 9.75977707 -2.49312091 170 0 0
-22.29266930 9.68378162 -2.49200702 170 0 0
-22.25061607 9.70270729 -2.50099492 170 0 0
-22.27879715 9.71511173 -2.48837090 170 0 0
-22.14081573 9.76552010 -2.50196290 170 0 0
-22.39239120 9.59094048 -2.49053001 170 0 0
-22.17106628 9.68017673 -2.51567888 170 0 0
-22.40337372 9.58312416 -2.49135590 170 0 0
-22.19290733 9.74056435 -2.50553608 170 0 0
-22.32575035 9.66094685 -2.48974490 170 0 0
-22.39803505 9.68040943 -2.46142602 170 0 0
-22.12766457 9.68573093 -2.51391912 170 0 0
-22.42605972 9.65931034 -2.45797610 170 0 0
-22.37053871 9.59409237 -2.50098896 170 0 0
-22.46730614 9.82279205 -2.45650101 170 0 0
-22.41303062 9.87834072 -2.46648097 170 0 0
-22.20130157 9.73555374 -2.50266194 170 0 0
-22.23799706 9.65988636 -2.50894499 170 0 0
-22.28389549 9.67992115 -2.49807692 170 0 0
-22.37120247 9.82993126 -2.46866298 170 0 0
-22.27788544 9.85101414 -2.47831297 170 0 0
-22.44454765 9.64834690 -2.45775795 170 0 0
-22.34456635 9.69421864 -2.47604799 170 0 0
-22.39860725 9.77169609 -2.46264791 170 0 0
-22.32192039 9.60998344 -2.50607395 170 0 0
-22.38255310 9.84748554 -2.46798396 170 0 0
-22.37236786 9.65262127 -2.47494602 170 0 0
-22.38453293 9.66447544 -2.46916604 170 0 0
-22.37991142 9.59817791 -2.49311495 170 0 0
-22.18275261 9.74672794 -2.50555396 170 0 0
-22.34695625 9.62084389 -2.49833703 170 0 0
-22.36940575 9.89161110 -2.46905899 170 0 0
-22.37170982 9.68113327 -2.47113895 170 0 0
-22.20887756 9.77080536 -2.49091792 170 0 0
-22.27791405 9.74719143 -2.48191094 170 0 0
-22.33903885 9.69180298 -2.47717190 170 0 0
-22.19241333 9.72669601 -2.50366998 170 0 0
-22.26442719 9.86943722 -2.47893596 170 0 0
-22.32570839 9.85991859 -2.47411394 170 0 0
-22.27755547 9.68989754 -2.49626303 170 0 0
-22.34893036 9.68348217 -2.47603607 170 0 0
-22.26366043 9.68380356 -2.50183606 170 0 0
-22.41505432 9.61341667 -2.47263002 170 0 0
-22.44293594 9.69939899 -2.45418191 170 0 0
-22.33827782 9.58014011 -2.51514912 170 0 0
-22.39140129 9.67750835 -2.46422696 170 0 0
-22.38699913 9.77446461 -2.46402192 170 0 0
-22.36609459 9.63054466 -2.48559594 170 0 0
-22.22428894 9.79025173 -2.48646593 170 0 0
-22.32444572 9.89095879 -2.47504902 170 0 0
-22.37323189 9.66960526 -2.47089291 170 0 0
-22.30342865 9.70125008 -2.48511910 170 0 0
-22.32115364 9.69625378 -2.48122406 170 0 0
-22.29429054 9.67224216 -2.49505901 170 0 0
-22.32985497 9.86887264 -2.47380209 170 0 0
-22.28445053 9.70485020 -2.48992395 170 0 0
-22.23876572 9.78403473 -2.48193908 170 0 0
-22.28368759 9.78199387 -2.47907090 170 0 0
-22.12973213 9.71146107 -2.50709891 170 0 0
-22.34452057 9.58286762 -2.50880098 170 0 0
-22.19942665 9.76661396 -2.49514008 170 0 0
-22.29828644 9.86807156 -2.47578311 170 0 0
-22.25580978 9.77906990 -2.48037004 170 0 0
-22.39370155 9.60415936 -2.48424196 170 0 0
-22.28327942 9.74202919 -2.48161006 170 0 0
-22.26442337 9.77059078 -2.47977996 170 0 0
-22.33445930 9.73298836 -2.47461796 170 0 0
-22.43896484 9.82229900 -2.46255589 170 0 0
-22.45449829 9.87318707 -2.46021605 170 0 0
-22.36351395 9.72753334 -2.46912289 170 0 0
-22.34820747 9.64587498 -2.48679709 170 0 0
-22.14514923 9.73020458 -2.50498009 170 0 0
-22.22648430 9.81570721 -2.48452902 170 0 0
-22.16926575 9.76613808 -2.50149298 170 0 0
-22.46202469 9.82044888 -2.45945406 170 0 0
-22.30332184 9.89978218 -2.47540808 170 0 0
-22.36016083 9.83231926 -2.47151709 170 0 0
-22.31389046 9.61875820 -2.50579596 170 0 0
-22.32710648 9.83568859 -2.47498298 170 0 0
-22.39749336 9.61804867 -2.47602701 170 0 0
-22.34999084 9.65947723 -2.48066592 170 0 0
-22.42712784 9.64301968 -2.46037197 170 0 0
-22.28549004 9.72994900 -2.48247099 170 0 0
-22.34173393 9.70364094 -2.47528505 170 0 0
-22.29862022 9.71551228 -2.48423290 170 0 0
-22.42646027 9.61520863 -2.46840405 170 0 0
-22.36297417 9.62782383 -2.48767710 170 0 0
-22.25385857 9.87555504 -2.48119402 170 0 0
-22.26910210 9.64863014 -2.50596595 170 0 0
-22.38546181 9.77934170 -2.46425509 170 0 0
-22.40263748 9.71199322 -2.46260309 170 0 0
-22.32809067 9.63710880 -2.49681306 170 0 0
-22.27242661 9.88309669 -2.47905993 170 0 0
-22.39841270 9.69277096 -2.46178102 170 0 0
-22.34187126 9.67082787 -2.48212409 170 0 0
-22.44434738 9.66314125 -2.45498610 170 0 0
-22.41446304 9.81155777 -2.46318412 170 0 0
-22.38882446 9.72427177 -2.46201897 170 0 0
-22.21632004 9.67501736 -2.50716496 170 0 0
-22.22413254 9.81491566 -2.48370504 170 0 0
-22.24985695 9.76416588 -2.48168397 170 0 0
-22.35926056 9.79461002 -2.47223091 170 0 0
-22.37661934 9.59673309 -2.49638605 170 0 0
-22.32318115 9.63495636 -2.50148010 170 0 0
-22.36093140 9.85098171 -2.47166705 170 0 0
-22.46455574 9.83356667 -2.45667100 170 0 0
-22.43465805 9.86604881 -2.46205711 170 0 0
-22.30622864 9.80673599 -2.47588396 170 0 0
-22.29082870 9.83448601 -2.47982001 170 0 0
-22.26369286 9.73341560 -2.48640490 170 0 0
-22.35421562 9.60515594 -2.50357389 170 0 0
-22.34155655 9.58156300 -2.51210093 170 0 0
-22.37571144 9.57117367 -2.50603199 170 0 0
-22.40944290 9.60782337 -2.47742510 170 0 0
-22.36539650 9.69066620 -2.47080588 170 0 0
-22.31201553 9.67999744 -2.48634505 170 0 0
-22.34727669 9.85664368 -2.47230506 170 0 0
-22.33686829 9.88377190 -2.47328496 170 0 0
-22.24073219 9.74802113 -2.48794889 170 0 0
-22.27465057 9.70054913 -2.49411607 170 0 0
-22.34370422 9.70611477 -2.47309208 170 0 0
-22.20145035 9.74275875 -2.50105000 170 0 0
-22.36510658 9.64105320 -2.48141909 170 0 0
-22.16543770 9.79234982 -2.49495411 170 0 0
-22.41479111 9.83907127 -2.46569610 170 0 0
-22.32515335 9.62362862 -2.50519490 170 0 0
-22.26881790 9.73567295 -2.48526597 170 0 0
-22.36679268 9.60467911 -2.49901199 170 0 0
-22.10815811 9.71608067 -2.51008010 170 0 0
-22.37845230 9.80860806 -2.46838808 170 0 0
-22.17822456 9.76854420 -2.49991298 170 0 0
-22.30271149 9.92191219 -2.47770905 170 0 0
-22.43249321 9.71941757 -2.45573711 170 0 0
-22.38889885 9.64275169 -2.47191405 170 0 0
-22.36121750 9.88840771 -2.47262907 170 0 0
-22.37420273 9.86237812 -2.46806502 170 0 0
-22.26719093 9.79177094 -2.48018098 170 0 0
-22.26701546 9.69719219 -2.49863005 170 0 0
-22.35650253 9.68109894 -2.47663307 170 0 0
-22.38380814 9.67420959 -2.46694303 170 0 0
-22.36734390 9.61706448 -2.49034905 170 0 0
-22.37879753 9.63470268 -2.47914410 170 0 0
-22.12788010 9.74187660 -2.50600505 170 0 0
-22.30433846 9.77137470 -2.47461295 170 0 0
-22.41452789 9.66254139 -2.45889497 170 0 0
-22.26521301 9.72101307 -2.49074507 170 0 0
-22.37564468 9.62066746 -2.48614001 170 0 0
-22.28511047 9.66820908 -2.50114799 170 0 0
-22.25808334 9.70599556 -2.49836993 170 0 0
-22.40595818 9.77035236 -2.46046090 170 0 0
-22.24314499 9.67483330 -2.50657701 170 0 0
-22.28949547 9.66324902 -2.50253296 170 0 0
-22.35699272 9.81576157 -2.47251296 170 0 0
-22.32602692 9.63620090 -2.49839902 170 0 0
-22.37759209 9.76506615 -2.46678996 170 0 0
