//X Y Z R G B
-22.99283409 9.58352089 -2.34332800 170 0 0
-23.03345490 9.54960918 -2.36568904 170 0 0
-23.08256340 9.73470783 -2.33200407 170 0 0
-23.09560394 9.55099297 -2.24659300 170 0 0
-23.02355385 9.38239765 -2.34837198 170 0 0
-23.03542137 9.66451454 -2.30172610 170 0 0
-22.99601364 9.43430233 -2.24811006 170 0 0
-23.02541542 9.57250595 -2.29072905 170 0 0
-23.15257835 9.63964176 -2.29779506 170 0 0
-23.11891365 9.53512669 -2.26056504 170 0 0
-23.01986313 9.62013340 -2.34969807 170 0 0
-23.06431961 9.38665104 -2.34540892 170 0 0
-23.21982193 9.62327480 -2.30935502 170 0 0
-23.01975060 9.63240814 -2.35961008 170 0 0
-23.14837456 9.50035858 -2.26686192 170 0 0
-22.99671364 9.47171211 -2.35742402 170 0 0
-23.01492500 9.51718140 -2.37196207 170 0 0
-23.04933929 9.41869736 -2.31171107 170 0 0
-23.03785706 9.42603493 -2.35080194 170 0 0
-23.03640938 9.52658558 -2.29986811 170 0 0
-23.08750534 9.53460503 -2.34556699 170 0 0
-23.00519943 9.47537804 -2.33227897 170 0 0
-23.04890633 9.60694122 -2.34088492 170 0 0
-23.08093071 9.70911694 -2.35350895 170 0 0
-23.02704430 9.50952339 -2.35786700 170 0 0
-23.04471207 9.66836071 -2.31064391 170 0 0
-23.07440758 9.60254002 -2.32449508 170 0 0
-22.97850990 9.58991623 -2.35677290 170 0 0
-23.02762032 9.44667053 -2.32437897 170 0 0
-23.37380981 9.68167591 -2.36840105 170 0 0
-23.06401062 9.49936581 -2.31106710 170 0 0
-23.14434052 9.48188305 -2.25269604 170 0 0
-23.10293388 9.61724091 -2.21927595 170 0 0
-23.02997780 9.39816761 -2.35258508 170 0 0
-23.03275108 9.58781815 -2.31143594 170 0 0
-23.07790565 9.50546932 -2.25783300 170 0 0
-23.10652924 9.71995354 -2.34463191 170 0 0
-23.01861000 9.58165264 -2.35015512 170 0 0
-23.17691040 9.39418316 -2.31032300 170 0 0
-23.09729958 9.47595215 -2.24423099 170 0 0
-23.05996513 9.39740753 -2.32789397 170 0 0
-23.10132790 9.64775181 -2.32480502 170 0 0
-23.02412987 9.44863701 -2.31919599 170 0 0
-22.97033310 9.41870022 -2.35342598 170 0 0
-22.99126434 9.58318138 -2.29841900 170 0 0
-23.19044495 9.47652245 -2.27082896 170 0 0
-23.10057068 9.74246883 -2.37612796 170 0 0
-23.01991463 9.53152657 -2.37786698 170 0 0
-23.15917587 9.46362686 -2.25509405 170 0 0
-23.02881432 9.44593620 -2.32910609 170 0 0
-23.04029274 9.41477585 -2.34293389 170 0 0
-23.07796288 9.53125477 -2.26129603 170 0 0
-23.01586342 9.43363571 -2.31456494 170 0 0
-23.03182793 9.54930973 -2.37541103 170 0 0
-23.05006218 9.44370937 -2.27310109 170 0 0
-23.08196640 9.53261471 -2.30384493 170 0 0
-23.28533745 9.56637096 -2.29290009 170 0 0
-23.13690567 9.54763889 -2.28305602 170 0 0
-23.08363914 9.53334045 -2.29932809 170 0 0
-23.07416916 9.61766815 -2.24597597 170 0 0
-23.10395050 9.57946777 -2.28328991 170 0 0
-23.03338242 9.56258678 -2.35548711 170 0 0
-23.04381561 9.57982063 -2.34029794 170 0 0
-23.08560371 9.39513111 -2.31529808 170 0 0
-23.08341408 9.60867882 -2.27874303 170 0 0
-23.10450935 9.66212845 -2.34987998 170 0 0
-23.03183937 9.53679180 -2.33188891 170 0 0
-23.10070038 9.57803345 -2.29553199 170 0 0
-23.19115448 9.65926075 -2.30623007 170 0 0
-23.13027382 9.40134335 -2.32923698 170 0 0
-23.01849365 9.47235298 -2.32038307 170 0 0
-22.97059631 9.51123047 -2.35637403 170 0 0
-23.06050873 9.51059246 -2.31899405 170 0 0
-23.10205841 9.44004917 -2.28518605 170 0 0
-23.05006981 9.51566887 -2.29720807 170 0 0
-23.05457306 9.39493179 -2.36634994 170 0 0
-23.06005859 9.64956474 -2.32173109 170 0 0
-23.44167519 9.68657589 -2.35152006 170 0 0
-23.04200745 9.55325985 -2.35196400 170 0 0
-23.26761246 9.67784595 -2.34770608 170 0 0
-23.13585663 9.73246384 -2.32352304 170 0 0
-23.01543045 9.53011990 -2.31267095 170 0 0
-23.14832497 9.45905495 -2.27434301 170 0 0
-23.02934074 9.46087742 -2.28172493 170 0 0
-23.00781059 9.43856621 -2.24700403 170 0 0
-23.11225510 9.72223854 -2.36313796 170 0 0
-23.19183350 9.37605667 -2.35764289 170 0 0
-23.19252968 9.47548294 -2.23599505 170 0 0
-23.07081795 9.45207310 -2.29554105 170 0 0
-23.08338547 9.39436913 -2.29454708 170 0 0
-23.05966949 9.64936829 -2.32642603 170 0 0
-23.05938148 9.41037655 -2.32500601 170 0 0
-23.00431061 9.51284504 -2.36429191 170 0 0
-22.98774910 9.46796799 -2.36311793 170 0 0
-23.02905273 9.61126709 -2.32475495 170 0 0
-23.04345894 9.49856281 -2.28201199 170 0 0
-23.01362419 9.56706333 -2.36659408 170 0 0
-23.14645195 9.53387070 -2.24012804 170 0 0
-23.20842934 9.58854961 -2.28391409 170 0 0
-23.11220169 9.68235779 -2.34349895 170 0 0
-23.07666969 9.53058434 -2.28119802 170 0 0
-23.06164551 9.48807621 -2.30101895 170 0 0
-23.19712639 9.47920322 -2.24963498 170 0 0
-23.03013420 9.46121979 -2.28031993 170 0 0
-23.04117966 9.60125732 -2.33915806 170 0 0
-23.13725853 9.45458603 -2.26543689 170 0 0
-23.04576683 9.63164806 -2.25288892 170 0 0
-23.14300346 9.43138790 -2.25900602 170 0 0
-23.10673714 9.39620590 -2.32727289 170 0 0
-23.08545494 9.55618668 -2.24860311 170 0 0
-23.04180336 9.55348015 -2.37154007 170 0 0
-23.03664589 9.43780136 -2.33180904 170 0 0
-23.14628983 9.48322964 -2.26848102 170 0 0
-23.09494019 9.37449741 -2.36897802 170 0 0
-23.01471519 9.47447109 -2.33972192 170 0 0
-22.95257378 9.41598415 -2.37077594 170 0 0
-23.02394867 9.53096867 -2.34668899 170 0 0
-23.07317734 9.52214622 -2.30015397 170 0 0
-23.05398178 9.53303146 -2.31192207 170 0 0
-23.03116226 9.52415466 -2.33595705 170 0 0
-23.09079361 9.62471199 -2.30042696 170 0 0
-23.04293060 9.41785336 -2.33562994 170 0 0
-23.05256462 9.55441475 -2.32518792 170 0 0
-23.09001923 9.40975857 -2.31487393 170 0 0
-23.06233025 9.62527561 -2.31073403 170 0 0
-23.41398430 9.76218796 -2.37297606 170 0 0
-23.00448990 9.52072906 -2.33370996 170 0 0
-23.08023834 9.36872292 -2.33973598 170 0 0
-23.21158791 9.37127399 -2.33498907 170 0 0
-23.06370735 9.44902420 -2.31523705 170 0 0
-23.04167557 9.43849754 -2.31840897 170 0 0
-23.16424179 9.73119068 -2.30065203 170 0 0
-23.03793526 9.42604923 -2.35406709 170 0 0
-23.05073929 9.39209843 -2.30335307 170 0 0
-23.06744766 9.66532993 -2.30701089 170 0 0
-23.06781006 9.63506699 -2.32135606 170 0 0
-23.01550102 9.44217396 -2.26858211 170 0 0
-23.05757141 9.42212963 -2.30293202 170 0 0
-23.08739853 9.53513527 -2.26520991 170 0 0
-23.08842087 9.38403320 -2.36723900 170 0 0
-23.03183556 9.47388744 -2.29770088 170 0 0
-23.04089165 9.56577301 -2.34653592 170 0 0
-23.00110245 9.56404018 -2.36818910 170 0 0
-23.26348686 9.63994312 -2.31466103 170 0 0
-23.08299637 9.59601688 -2.28842402 170 0 0
-23.19729042 9.47272015 -2.26110196 170 0 0
-23.02791214 9.48949814 -2.37885094 170 0 0
-23.03725433 9.46156693 -2.33089590 170 0 0
-23.15141487 9.64014912 -2.33307910 170 0 0
-23.14126205 9.68369484 -2.30759597 170 0 0
-22.99170494 9.53265381 -2.31147408 170 0 0
-23.05750084 9.61057377 -2.33533907 170 0 0
-23.05728722 9.50947189 -2.28871894 170 0 0
-22.99677277 9.44467831 -2.35525608 170 0 0
-23.05428314 9.44507790 -2.32562494 170 0 0
-23.00240135 9.61275005 -2.35916209 170 0 0
-23.02361488 9.67202091 -2.30099511 170 0 0
-23.05475616 9.38967609 -2.33996105 170 0 0
-22.99238586 9.53290558 -2.37796402 170 0 0
-23.08384323 9.52050877 -2.27871490 170 0 0
-23.09569931 9.58864689 -2.26498103 170 0 0
-23.31552124 9.69103813 -2.37334704 170 0 0
-23.00894356 9.52482319 -2.30144191 170 0 0
-23.04602623 9.47951603 -2.32921505 170 0 0
-23.06686783 9.47646523 -2.26054597 170 0 0
-22.99240875 9.52019119 -2.36846089 170 0 0
-23.03308678 9.46405029 -2.28372598 170 0 0
-23.03578949 9.57650280 -2.33631802 170 0 0
-23.01807213 9.51893520 -2.30763793 170 0 0
-23.17457962 9.40679264 -2.32178402 170 0 0
-23.00997353 9.60290527 -2.37971711 170 0 0
-23.09174728 9.61246300 -2.23496294 170 0 0
-23.25743484 9.70408440 -2.30832005 170 0 0
-23.09081650 9.65340233 -2.37197304 170 0 0
-23.03455162 9.52450943 -2.28959990 170 0 0
-23.01899147 9.43187523 -2.31970811 170 0 0
-23.09778023 9.51868439 -2.26546502 170 0 0
-23.12198639 9.69700909 -2.34803391 170 0 0
-23.31691742 9.69036961 -2.35742688 170 0 0
-23.21454430 9.39756203 -2.33874011 170 0 0
-23.18288994 9.38489246 -2.31474400 170 0 0
-23.09733582 9.58941269 -2.25266600 170 0 0
-23.13420105 9.68070507 -2.31172991 170 0 0
-23.10803223 9.60658073 -2.26910305 170 0 0
-23.16101646 9.57795143 -2.26525211 170 0 0
-23.05535507 9.52145386 -2.32669592 170 0 0
-23.07103920 9.37711239 -2.34432697 170 0 0
-23.05437660 9.41133881 -2.30667496 170 0 0
-23.02131462 9.41942501 -2.32660294 170 0 0
-23.09650421 9.59416866 -2.29363894 170 0 0
-23.08801079 9.61514759 -2.28533411 170 0 0
-23.02279091 9.62159729 -2.31461000 170 0 0
-23.00719070 9.57679558 -2.36376500 170 0 0
-23.03376770 9.58822346 -2.31465411 170 0 0
-23.06858253 9.51418114 -2.28176594 170 0 0
-23.20676422 9.38190365 -2.33493710 170 0 0
-23.03688049 9.57697392 -2.33478498 170 0 0
-23.15205383 9.75151539 -2.36237001 170 0 0
-23.12908363 9.69319534 -2.33815193 170 0 0
-23.02012825 9.46895123 -2.31383991 170 0 0
-22.99744225 9.64698315 -2.35943794 170 0 0
-23.11893082 9.38427925 -2.30665994 170 0 0
-23.02506065 9.49597931 -2.37719107 170 0 0
-23.03129005 9.63737488 -2.27630901 170 0 0
-23.03657341 9.42552662 -2.34904504 170 0 0
-23.00025749 9.64977646 -2.36082411 170 0 0
-23.09371185 9.39848328 -2.30819106 170 0 0
-23.14001846 9.48045540 -2.24180508 170 0 0
-23.00482750 9.58829212 -2.37713790 170 0 0
-23.05172348 9.47380733 -2.27661490 170 0 0
-23.02015305 9.63261032 -2.35483789 170 0 0
-23.16899490 9.45510006 -2.28064799 170 0 0
-23.08111382 9.61906338 -2.25780797 170 0 0
-23.00449562 9.57609272 -2.30387402 170 0 0
-23.03031540 9.47315788 -2.31176901 170 0 0
-23.03711128 9.46415615 -2.27006602 170 0 0
-22.96723175 9.50966454 -2.38077092 170 0 0
-23.21124458 9.70836163 -2.35679603 170 0 0
-23.14403725 9.36888123 -2.35113311 170 0 0
-23.04243088 9.56642914 -2.34354401 170 0 0
-23.03135490 9.48623562 -2.32374692 170 0 0
-23.12200546 9.46079540 -2.25497103 170 0 0
-23.01015472 9.62825489 -2.37838411 170 0 0
-23.03265381 9.40728569 -2.36526895 170 0 0
-23.14704514 9.53409767 -2.24158692 170 0 0
-23.04625320 9.54303741 -2.29375196 170 0 0
-23.05648804 9.51189709 -2.32943511 170 0 0
-23.04590416 9.64352226 -2.33793592 170 0 0
-23.14449120 9.43190670 -2.27153206 170 0 0
-23.04471588 9.49162769 -2.27929711 170 0 0
-23.11437988 9.54620743 -2.27732301 170 0 0
-23.00007629 9.52316284 -2.36433005 170 0 0
-23.09326363 9.72687912 -2.33855891 170 0 0
-23.10893059 9.58151436 -2.28533411 170 0 0
-23.00496101 9.60116863 -2.36295795 170 0 0
-23.04417038 9.58031940 -2.28941894 170 0 0
-23.00433731 9.55037308 -2.37556696 170 0 0
-23.10841942 9.41703415 -2.29290509 170 0 0
-23.06613731 9.50653362 -2.28505111 170 0 0
-23.05581474 9.58493233 -2.32364202 170 0 0
-23.00733948 9.57687473 -2.36199594 170 0 0
-23.04536819 9.47730160 -2.33062291 170 0 0
-23.18648529 9.37388706 -2.30742502 170 0 0
-23.04363441 9.66652775 -2.30914998 170 0 0
-23.19471550 9.35151291 -2.34879088 170 0 0
-23.01683617 9.45534229 -2.33786011 170 0 0
-23.02119255 9.46963024 -2.27925611 170 0 0
-23.00013161 9.66224766 -2.35140204 170 0 0
-23.11381721 9.73550129 -2.34712195 170 0 0
-22.95292473 9.40834045 -2.35634208 170 0 0
-23.00948715 9.52724361 -2.37190104 170 0 0
-23.05036926 9.41908264 -2.31652808 170 0 0
-23.18641281 9.39787102 -2.33384299 170 0 0
-22.99448395 9.50883389 -2.35495901 170 0 0
-23.03050041 9.55372047 -2.32845592 170 0 0
-23.13991165 9.54590321 -2.28811002 170 0 0
-23.11859894 9.37045670 -2.36793709 170 0 0
-23.20472336 9.40518284 -2.35036111 170 0 0
-23.14473534 9.64392567 -2.32074094 170 0 0
-23.07369041 9.74380302 -2.32526994 170 0 0
-23.16302681 9.58888054 -2.22973895 170 0 0
-23.08774185 9.67529297 -2.32905197 170 0 0
-23.08484077 9.38296795 -2.31195903 170 0 0
-22.98344231 9.51658344 -2.35279894 170 0 0
-23.05001259 9.41885090 -2.32934594 170 0 0
-23.04627609 9.61842442 -2.29651809 170 0 0
-23.04861259 9.43455791 -2.30860496 170 0 0
-23.06725693 9.46364594 -2.30435801 170 0 0
-23.11496925 9.58407116 -2.27826810 170 0 0
-23.07825661 9.55646038 -2.27200007 170 0 0
-23.06496239 9.38701820 -2.32929397 170 0 0
-22.99068451 9.50852966 -2.36879206 170 0 0
-23.08913231 9.51304626 -2.31214499 170 0 0
-23.05863571 9.41003799 -2.32965708 170 0 0
-22.98397636 9.43085098 -2.36569405 170 0 0
-23.14707756 9.69879341 -2.30070210 170 0 0
-22.98868561 9.54432964 -2.30919003 170 0 0
-23.11523438 9.62015915 -2.30696511 170 0 0
-23.08208275 9.51981831 -2.27398801 170 0 0
-23.05046272 9.39223671 -2.32329106 170 0 0
-23.11166000 9.58275223 -2.27148199 170 0 0
-23.05528641 9.60972118 -2.32375097 170 0 0
-23.07887459 9.68263340 -2.38703489 170 0 0
-23.05277061 9.55768681 -2.35778499 170 0 0
-23.15976143 9.71674156 -2.30450106 170 0 0
-23.09404945 9.49062634 -2.27502990 170 0 0
-23.08244324 9.65800381 -2.38620400 170 0 0
-23.13186073 9.67970943 -2.31297708 170 0 0
-23.15982246 9.71682930 -2.36198306 170 0 0
-22.96979141 9.54066563 -2.29808497 170 0 0
-23.12311745 9.37232876 -2.31141400 170 0 0
-23.06237793 9.46126366 -2.29196191 170 0 0
-23.07659531 9.63147259 -2.27768707 170 0 0
-23.10367775 9.41508389 -2.29407310 170 0 0
-23.14447403 9.38092995 -2.32153702 170 0 0
-23.04465294 9.44126892 -2.30557489 170 0 0
-23.05048370 9.49393368 -2.29082298 170 0 0
-22.99377441 9.53363514 -2.29420710 170 0 0
-23.01006889 9.52788258 -2.31525898 170 0 0
-23.10600281 9.60594845 -2.23835707 170 0 0
-23.06052589 9.41052532 -2.37052989 170 0 0
-23.09429550 9.56036663 -2.26619506 170 0 0
-23.04942513 9.56941986 -2.33294797 170 0 0
-22.99199867 9.59547520 -2.36819196 170 0 0
-23.08094788 9.59901524 -2.27940106 170 0 0
-23.03698158 9.37537003 -2.36381507 170 0 0
-23.06590843 9.46578217 -2.24216294 170 0 0
-23.12597466 9.45138264 -2.26742005 170 0 0
-23.14661026 9.47072029 -2.27749300 170 0 0
-23.01791954 9.65715027 -2.36761403 170 0 0
-22.96342087 9.53344154 -2.29399395 170 0 0
-23.02835846 9.52291012 -2.27854395 170 0 0
-23.08074760 9.51921463 -2.28158689 170 0 0
-23.04720497 9.39191341 -2.36884809 170 0 0
-23.14038849 9.43027020 -2.26486301 170 0 0
-23.14184761 9.66612530 -2.30938911 170 0 0
-23.36388016 9.66180706 -2.28667593 170 0 0
-23.04158020 9.40286636 -2.35865211 170 0 0
-23.17124176 9.72161007 -2.29785895 170 0 0
-23.04570961 9.65618801 -2.30965900 170 0 0
-23.05607986 9.58713722 -2.30783010 170 0 0
-23.01390648 9.64239502 -2.37452102 170 0 0
-23.08386803 9.60883331 -2.28495312 170 0 0
-23.00236130 9.60263157 -2.37141991 170 0 0
-23.21313858 9.39683056 -2.35977006 170 0 0
-23.09942818 9.65384579 -2.29058194 170 0 0
-23.01574326 9.41239071 -2.34086299 170 0 0
-23.03964233 9.41007996 -2.35494709 170 0 0
-23.04472733 9.65924835 -2.31935811 170 0 0
-23.09773064 9.47625065 -2.22606611 170 0 0
-23.09733963 9.42568588 -2.29859900 170 0 0
-23.02215385 9.52058697 -2.31275511 170 0 0
-23.08846283 9.37198257 -2.29426599 170 0 0
-23.14254189 9.73492527 -2.37423110 170 0 0
-23.09654999 9.63967705 -2.29684997 170 0 0
-23.17263031 9.49409008 -2.26025295 170 0 0
-23.07558632 9.63101673 -2.28220797 170 0 0
-22.92383957 9.41743279 -2.34297991 170 0 0
-23.11465645 9.68099594 -2.35289693 170 0 0
-23.13703537 9.66880989 -2.31287599 170 0 0
-23.16595078 9.49125004 -2.27509189 170 0 0
-23.17430687 9.35609913 -2.34761095 170 0 0
-23.01922798 9.64471054 -2.36182404 170 0 0
-23.10854530 9.73303604 -2.38097310 170 0 0
-23.05036926 9.63351917 -2.25943398 170 0 0
-22.97793388 9.52688026 -2.38152909 170 0 0
-23.06625557 9.51303101 -2.31003809 170 0 0
-22.99762154 9.66099930 -2.31422091 170 0 0
-23.03697205 9.55149460 -2.36787200 170 0 0
-23.03218460 9.52443981 -2.28681993 170 0 0
-23.02541542 9.52191830 -2.31609392 170 0 0
-23.07172585 9.48247528 -2.26338291 170 0 0
-23.02644157 9.45935726 -2.32905889 170 0 0
-22.98522758 9.58059502 -2.30734992 170 0 0
-23.36937523 9.68416595 -2.32683301 170 0 0
-23.06280136 9.64907360 -2.36333203 170 0 0
-23.07283783 9.39006042 -2.29653096 170 0 0
-23.23763657 9.61363220 -2.28178811 170 0 0
-22.97141457 9.51155090 -2.35814309 170 0 0
-23.19520187 9.47391510 -2.25178790 170 0 0
-23.05565262 9.49623585 -2.26645494 170 0 0
-22.96886063 9.44764328 -2.34093690 170 0 0
-23.09397316 9.38669682 -2.30970907 170 0 0
-23.05822182 9.62349987 -2.25278497 170 0 0
-22.98355865 9.45408154 -2.34723306 170 0 0
-23.04721260 9.57744408 -2.34243011 170 0 0
-23.03697205 9.49350643 -2.29218102 170 0 0
-22.99877357 9.61144161 -2.32979298 170 0 0
-23.01259422 9.47575569 -2.34601593 170 0 0
-23.01828194 9.38028526 -2.34304404 170 0 0
-23.00743103 9.57694912 -2.35710812 170 0 0
-23.11337852 9.57089710 -2.29081893 170 0 0
-23.11300850 9.73934937 -2.32681108 170 0 0
-22.98077011 9.59084225 -2.36041093 170 0 0
-23.36013794 9.62791634 -2.30790401 170 0 0
-22.99864769 9.58578682 -2.36663198 170 0 0
-23.15746307 9.58937454 -2.26266193 170 0 0
-22.97766304 9.41444302 -2.35042405 170 0 0
-23.07694054 9.56091976 -2.25784898 170 0 0
-23.05541992 9.50871944 -2.28536105 170 0 0
-23.07136726 9.56617165 -2.24907303 170 0 0
-23.07895851 9.63240719 -2.28420305 170 0 0
-22.98372078 9.53269768 -2.31630397 170 0 0
-23.05424309 9.69771862 -2.37527990 170 0 0
-23.07174492 9.62946606 -2.27416110 170 0 0
-23.10802650 9.60652542 -2.27710199 170 0 0
-23.12687683 9.51251984 -2.26922894 170 0 0
-23.07233620 9.60410404 -2.27290201 170 0 0
-23.07510948 9.74445534 -2.31905603 170 0 0
-23.09308434 9.60054302 -2.24311805 170 0 0
-23.06377792 9.61324215 -2.32791591 170 0 0
-23.01837349 9.53359699 -2.34175897 170 0 0
-23.06482124 9.40530109 -2.30444908 170 0 0
-23.01746750 9.41788578 -2.32133698 170 0 0
-23.03424835 9.67652130 -2.29724193 170 0 0
-23.02631569 9.57284546 -2.29545689 170 0 0
-23.08249092 9.51703739 -2.25161004 170 0 0
-23.01193237 9.52602768 -2.32336307 170 0 0
-23.07115936 9.54384327 -2.34915900 170 0 0
-23.04733658 9.41343880 -2.31182694 170 0 0
-23.10456657 9.48465633 -2.27268600 170 0 0
-23.00307274 9.64237022 -2.35448194 170 0 0
-23.04225349 9.57922363 -2.33207393 170 0 0
-23.07733917 9.60108185 -2.27421093 170 0 0
-23.01071358 9.66667461 -2.35558391 170 0 0
-23.00227356 9.54269123 -2.37673092 170 0 0
-23.06141281 9.49863243 -2.32352090 170 0 0
-23.09102631 9.59939003 -2.28456593 170 0 0
-23.19371605 9.47365284 -2.23941207 170 0 0
-23.12210655 9.68840313 -2.28726292 170 0 0
-23.18121338 9.72584534 -2.29106092 170 0 0
-23.00605965 9.63912582 -2.37052703 170 0 0
-23.07097244 9.49029255 -2.25635099 170 0 0
-23.15083504 9.43442059 -2.28144503 170 0 0
-23.06137848 9.51126671 -2.33669710 170 0 0
-23.03079987 9.58690071 -2.32719707 170 0 0
-23.05788612 9.44979763 -2.27757001 170 0 0
-23.13575554 9.56747246 -2.26734805 170 0 0
-23.06228447 9.46767235 -2.29397702 170 0 0
-23.06686592 9.38780975 -2.32790399 170 0 0
-23.05653763 9.62324238 -2.25568295 170 0 0
-23.18699265 9.47516727 -2.23340797 170 0 0
-23.00412560 9.58188725 -2.29994702 170 0 0
-23.01341629 9.46646595 -2.27378201 170 0 0
-23.02696991 9.48780727 -2.34701300 170 0 0
-23.10453987 9.35307217 -2.26780701 170 0 0
-23.07405663 9.75649548 -2.31357193 170 0 0
-23.03068542 9.54849625 -2.36042809 170 0 0
-22.96575356 9.55941200 -2.37924004 170 0 0
-23.09803581 9.65324593 -2.29199100 170 0 0
-22.98691368 9.53087330 -2.30585694 170 0 0
-23.01218605 9.41537571 -2.37113595 170 0 0
-23.03072166 9.47327328 -2.31978512 170 0 0
-23.03068733 9.57452202 -2.31647992 170 0 0
-23.10665131 9.71979618 -2.37565088 170 0 0
-23.09628868 9.60404015 -2.29007602 170 0 0
-23.10522461 9.59251308 -2.27838993 170 0 0
-23.14611244 9.53881359 -2.22669601 170 0 0
-23.05680084 9.47231293 -2.26271796 170 0 0
-23.36061287 9.66864967 -2.33611703 170 0 0
-23.09247780 9.37359524 -2.29763293 170 0 0
-23.20290756 9.61188221 -2.29666901 170 0 0
-23.18986130 9.46365070 -2.27810693 170 0 0
-23.11421394 9.34494209 -2.26277590 170 0 0
-23.04734230 9.48028088 -2.29614806 170 0 0
-23.07609177 9.66163540 -2.34418607 170 0 0
-23.02684212 9.67343235 -2.35884404 170 0 0
-23.01612282 9.50491047 -2.37157011 170 0 0
-23.03045273 9.63685131 -2.36560202 170 0 0
-23.08484459 9.60118389 -2.31398606 170 0 0
-23.09902382 9.47692394 -2.24233603 170 0 0
-23.04278564 9.37774754 -2.36291695 170 0 0
-23.07143784 9.60376453 -2.26814103 170 0 0
-23.01473236 9.65583038 -2.36573291 170 0 0
-23.04260635 9.41577339 -2.33665395 170 0 0
-23.10025406 9.50681305 -2.28587008 170 0 0
-23.13960648 9.46780109 -2.28454804 170 0 0
-23.03553581 9.46335220 -2.29344392 170 0 0
-23.03686905 9.66358089 -2.33347106 170 0 0
-23.06998444 9.60506535 -2.31689596 170 0 0
-23.00077629 9.66241074 -2.30173802 170 0 0
-23.01610756 9.49251175 -2.34361506 170 0 0
-23.02836609 9.63599491 -2.36374497 170 0 0
-22.98919678 9.54452419 -2.31082296 170 0 0
-23.09455109 9.61139870 -2.30442691 170 0 0
-23.06606483 9.60178757 -2.30043197 170 0 0
-23.10470390 9.60585308 -2.28216100 170 0 0
-23.40310478 9.70703602 -2.37570000 170 0 0
-23.00257111 9.58745670 -2.36205792 170 0 0
-23.11038589 9.52182865 -2.27919102 170 0 0
-23.06448936 9.50481319 -2.31660104 170 0 0
-23.04849243 9.45556927 -2.34642196 170 0 0
-23.07138252 9.54383469 -2.29792595 170 0 0
-22.96335411 9.53337955 -2.29870391 170 0 0
-23.10530090 9.59252739 -2.28138804 170 0 0
-23.15354538 9.59891129 -2.27502108 170 0 0
-23.16212082 9.59090424 -2.25083494 170 0 0
-23.01627350 9.61844254 -2.37698603 170 0 0
-23.09478951 9.59134102 -2.25137591 170 0 0
-23.08904076 9.37190247 -2.33889508 170 0 0
-23.09307671 9.61305141 -2.23033690 170 0 0
-23.16046715 9.46396446 -2.28319097 170 0 0
-23.13647079 9.74842262 -2.35312700 170 0 0
-23.03608894 9.41300583 -2.35038805 170 0 0
-23.07488060 9.60521507 -2.26527905 170 0 0
-22.99620628 9.66043854 -2.30927610 170 0 0
-23.05233002 9.47349930 -2.27012610 170 0 0
-23.07181549 9.60390472 -2.27137709 170 0 0
-23.00606155 9.45898628 -2.35577297 170 0 0
-23.01876640 9.61950207 -2.37406301 170 0 0
-23.06551361 9.48801327 -2.26192188 170 0 0
-23.03368950 9.58815575 -2.31946898 170 0 0
-23.10078239 9.59056377 -2.29342198 170 0 0
-23.04863167 9.51644897 -2.30121303 170 0 0
-23.05942535 9.41043091 -2.32020211 170 0 0
-23.14793587 9.74981594 -2.35710311 170 0 0
-23.11994553 9.65269089 -2.31433702 170 0 0
-23.03772545 9.50128937 -2.36699390 170 0 0
-23.03481865 9.58441925 -2.33314705 170 0 0
-22.98382568 9.59209919 -2.36228895 170 0 0
-23.04148674 9.66109562 -2.31437302 170 0 0
-23.04023743 9.58143616 -2.32541394 170 0 0
-23.03730202 9.52692032 -2.30466890 170 0 0
-23.08046150 9.53216743 -2.27857804 170 0 0
-23.14679718 9.42047024 -2.25879908 170 0 0
-23.36520958 9.68636990 -2.31929302 170 0 0
-23.36229515 9.62675476 -2.29948711 170 0 0
-23.09463882 9.53807259 -2.27219200 170 0 0
-23.28800583 9.64709473 -2.37209392 170 0 0
-23.10776329 9.64439201 -2.29324102 170 0 0
-23.05613136 9.63029861 -2.29826903 170 0 0
-23.00621223 9.43941307 -2.25762200 170 0 0
-23.10517311 9.43718338 -2.28473592 170 0 0
-23.08976746 9.39684296 -2.31259298 170 0 0
-23.10725594 9.62457085 -2.30106807 170 0 0
-23.08942986 9.38451862 -2.30139804 170 0 0
-23.05295372 9.67220879 -2.31930900 170 0 0
-23.25910759 9.62211609 -2.29967999 170 0 0
-23.12240982 9.47454834 -2.25659204 170 0 0
-23.04575539 9.56782722 -2.34221196 170 0 0
-22.95920181 9.55670166 -2.37701702 170 0 0
-23.15029907 9.53538609 -2.24947691 170 0 0
-23.06313515 9.44675732 -2.30515194 170 0 0
-23.01283264 9.43526840 -2.35423493 170 0 0
-23.16532135 9.71389866 -2.32705307 170 0 0
-23.08005142 9.44340324 -2.28332710 170 0 0
-23.11092186 9.43128109 -2.29370189 170 0 0
-23.23266983 9.57512474 -2.29316497 170 0 0
-23.06950760 9.45157242 -2.29063702 170 0 0
-23.08178711 9.36934376 -2.28404903 170 0 0
-22.98464394 9.59251022 -2.35261106 170 0 0
-23.07177925 9.38211823 -2.29117107 170 0 0
-22.98640633 9.51530647 -2.37583804 170 0 0
-23.14152336 9.45636272 -2.26129389 170 0 0
-23.18284225 9.72654629 -2.28965807 170 0 0
-23.00281525 9.63797474 -2.34066391 170 0 0
-23.03327179 9.53731632 -2.34166789 170 0 0
-23.05510712 9.45833397 -2.28490090 170 0 0
